Local time,Open,High,Low,Close,Volume
22.05.2007 20:00:00.000 GMT-0400,121.700,121.870,121.310,121.560,2558797.25
23.05.2007 20:00:00.000 GMT-0400,121.560,121.680,121.150,121.300,2561851.5
24.05.2007 20:00:00.000 GMT-0400,121.300,121.870,120.850,121.732,2098555.5
25.05.2007 20:00:00.000 GMT-0400,121.732,121.732,121.732,121.732,0
26.05.2007 20:00:00.000 GMT-0400,121.728,121.817,121.659,121.780,134830.2031
27.05.2007 20:00:00.000 GMT-0400,121.780,121.790,121.573,121.650,1084726.625
28.05.2007 20:00:00.000 GMT-0400,121.650,121.810,121.185,121.590,2702789.5
29.05.2007 20:00:00.000 GMT-0400,121.585,121.770,121.285,121.560,2803141.5
30.05.2007 20:00:00.000 GMT-0400,121.550,121.975,121.450,121.730,2333944.25
31.05.2007 20:00:00.000 GMT-0400,121.725,122.147,121.680,122.107,2105611
01.06.2007 20:00:00.000 GMT-0400,122.107,122.107,122.107,122.107,0
02.06.2007 20:00:00.000 GMT-0400,121.990,122.100,121.955,122.020,269978.8125
03.06.2007 20:00:00.000 GMT-0400,122.020,122.110,121.545,121.620,2083282.625
04.06.2007 20:00:00.000 GMT-0400,121.620,121.940,121.115,121.430,2409781.25
05.06.2007 20:00:00.000 GMT-0400,121.425,121.490,120.870,120.880,3223949.25
06.06.2007 20:00:00.000 GMT-0400,120.870,121.560,120.770,121.130,3727801.75
07.06.2007 20:00:00.000 GMT-0400,121.130,121.830,120.770,121.608,3022987.75
08.06.2007 20:00:00.000 GMT-0400,121.608,121.608,121.608,121.608,0
09.06.2007 20:00:00.000 GMT-0400,121.672,121.782,121.570,121.660,197385.7969
10.06.2007 20:00:00.000 GMT-0400,121.660,121.835,121.508,121.760,2145665.5
11.06.2007 20:00:00.000 GMT-0400,121.760,121.860,121.540,121.550,2086659.75
12.06.2007 20:00:00.000 GMT-0400,121.550,122.760,121.480,122.570,2608948.5
13.06.2007 20:00:00.000 GMT-0400,122.570,123.120,122.535,123.030,1737972.25
14.06.2007 20:00:00.000 GMT-0400,123.030,123.660,122.898,123.426,2069635.875
15.06.2007 20:00:00.000 GMT-0400,123.426,123.426,123.426,123.426,0
16.06.2007 20:00:00.000 GMT-0400,123.398,123.550,123.320,123.485,180483.0938
17.06.2007 20:00:00.000 GMT-0400,123.485,123.750,123.300,123.630,2206744.75
18.06.2007 20:00:00.000 GMT-0400,123.630,123.710,123.296,123.420,2847647.5
19.06.2007 20:00:00.000 GMT-0400,123.415,123.675,123.100,123.555,2781052.25
20.06.2007 20:00:00.000 GMT-0400,123.555,123.770,123.475,123.770,2302496.75
21.06.2007 20:00:00.000 GMT-0400,123.770,124.140,123.737,123.786,2589386
22.06.2007 20:00:00.000 GMT-0400,123.786,123.786,123.786,123.786,0
23.06.2007 20:00:00.000 GMT-0400,123.865,123.939,123.598,123.835,226662.5
24.06.2007 20:00:00.000 GMT-0400,123.840,123.940,123.305,123.550,2607997
25.06.2007 20:00:00.000 GMT-0400,123.550,123.630,122.810,122.920,3459030.25
26.06.2007 20:00:00.000 GMT-0400,122.940,123.360,122.225,123.280,3932617
27.06.2007 20:00:00.000 GMT-0400,123.280,123.310,122.780,123.210,3379038.25
28.06.2007 20:00:00.000 GMT-0400,123.210,123.560,122.960,123.143,3099642.5
29.06.2007 20:00:00.000 GMT-0400,123.143,123.143,123.143,123.143,0
30.06.2007 20:00:00.000 GMT-0400,122.948,123.250,122.895,123.210,184618.5938
01.07.2007 20:00:00.000 GMT-0400,123.210,123.280,122.085,122.280,3006484.5
02.07.2007 20:00:00.000 GMT-0400,122.280,122.680,122.125,122.445,3061559.25
03.07.2007 20:00:00.000 GMT-0400,122.445,122.740,122.210,122.720,1676698.375
04.07.2007 20:00:00.000 GMT-0400,122.720,123.020,122.330,122.960,3255770
05.07.2007 20:00:00.000 GMT-0400,122.960,123.550,122.845,123.285,3084542.5
06.07.2007 20:00:00.000 GMT-0400,123.285,123.285,123.285,123.285,0
07.07.2007 20:00:00.000 GMT-0400,123.385,123.480,123.173,123.460,266011
08.07.2007 20:00:00.000 GMT-0400,123.460,123.660,123.210,123.320,2647973.5
09.07.2007 20:00:00.000 GMT-0400,123.325,123.480,120.990,121.710,4977095.5
10.07.2007 20:00:00.000 GMT-0400,121.720,122.520,121.060,122.340,5566484
11.07.2007 20:00:00.000 GMT-0400,122.350,122.590,121.825,122.420,4077355
12.07.2007 20:00:00.000 GMT-0400,122.420,122.620,121.896,121.954,3798732.5
13.07.2007 20:00:00.000 GMT-0400,121.954,121.954,121.954,121.954,0
14.07.2007 20:00:00.000 GMT-0400,121.873,122.110,121.800,122.060,122930.6016
15.07.2007 20:00:00.000 GMT-0400,122.060,122.180,121.545,121.850,2994693.75
16.07.2007 20:00:00.000 GMT-0400,121.850,122.410,121.690,122.085,3741754
17.07.2007 20:00:00.000 GMT-0400,122.085,122.290,121.580,121.940,4560696
18.07.2007 20:00:00.000 GMT-0400,121.940,122.180,121.780,122.095,3560860.75
19.07.2007 20:00:00.000 GMT-0400,122.100,122.440,120.870,121.184,4388676.5
20.07.2007 20:00:00.000 GMT-0400,121.184,121.184,121.184,121.184,0
21.07.2007 20:00:00.000 GMT-0400,121.395,122.177,121.214,121.290,185955.4063
22.07.2007 20:00:00.000 GMT-0400,121.300,121.520,120.800,120.960,3662932.25
23.07.2007 20:00:00.000 GMT-0400,120.960,120.990,119.980,120.260,3996348
24.07.2007 20:00:00.000 GMT-0400,120.260,120.640,119.805,120.570,4662817
25.07.2007 20:00:00.000 GMT-0400,120.570,120.740,118.010,118.890,4877437
26.07.2007 20:00:00.000 GMT-0400,118.880,119.290,118.420,118.704,4957941.5
27.07.2007 20:00:00.000 GMT-0400,118.704,118.704,118.704,118.704,0
28.07.2007 20:00:00.000 GMT-0400,118.605,118.749,118.020,118.320,481764.625
29.07.2007 20:00:00.000 GMT-0400,118.330,119.250,118.080,119.200,4549767
30.07.2007 20:00:00.000 GMT-0400,119.200,119.490,118.340,118.510,4417356
31.07.2007 20:00:00.000 GMT-0400,118.510,119.160,117.600,118.860,4900837
01.08.2007 20:00:00.000 GMT-0400,118.860,119.370,118.330,119.150,3546284
02.08.2007 20:00:00.000 GMT-0400,119.150,119.310,117.798,118.025,3371075
03.08.2007 20:00:00.000 GMT-0400,118.025,118.025,118.025,118.025,0
04.08.2007 20:00:00.000 GMT-0400,118.025,118.176,117.180,117.580,421425.0938
05.08.2007 20:00:00.000 GMT-0400,117.580,119.100,117.360,118.720,4141424.25
06.08.2007 20:00:00.000 GMT-0400,118.720,119.040,117.970,119.030,3569714.75
07.08.2007 20:00:00.000 GMT-0400,119.030,119.830,118.735,119.715,3591079.25
08.08.2007 20:00:00.000 GMT-0400,119.710,119.760,117.800,117.925,4512259
09.08.2007 20:00:00.000 GMT-0400,117.925,118.740,117.205,118.299,4831532
10.08.2007 20:00:00.000 GMT-0400,118.299,118.299,118.299,118.299,0
11.08.2007 20:00:00.000 GMT-0400,118.360,118.480,117.459,118.300,348556.5625
12.08.2007 20:00:00.000 GMT-0400,118.310,118.570,117.680,118.250,4252909.5
13.08.2007 20:00:00.000 GMT-0400,118.250,118.520,117.360,117.530,5094202.5
14.08.2007 20:00:00.000 GMT-0400,117.520,117.650,116.240,116.290,5733084
15.08.2007 20:00:00.000 GMT-0400,116.290,116.740,111.990,113.700,4996578
16.08.2007 20:00:00.000 GMT-0400,113.700,114.900,111.590,114.171,3844341
17.08.2007 20:00:00.000 GMT-0400,114.171,114.171,114.171,114.171,0
18.08.2007 20:00:00.000 GMT-0400,114.317,114.617,113.660,114.230,335218.8125
19.08.2007 20:00:00.000 GMT-0400,114.230,115.500,114.150,114.690,4656811
20.08.2007 20:00:00.000 GMT-0400,114.690,115.240,113.980,114.420,3755953
21.08.2007 20:00:00.000 GMT-0400,114.420,115.950,114.245,115.830,3616195
22.08.2007 20:00:00.000 GMT-0400,115.830,117.140,115.600,116.050,3661463.25
23.08.2007 20:00:00.000 GMT-0400,116.050,116.450,115.520,116.436,3614642
24.08.2007 20:00:00.000 GMT-0400,116.436,116.436,116.436,116.436,0
25.08.2007 20:00:00.000 GMT-0400,116.425,116.750,116.278,116.650,480125.4063
26.08.2007 20:00:00.000 GMT-0400,116.650,116.650,115.350,115.640,2570974
27.08.2007 20:00:00.000 GMT-0400,115.630,115.760,113.855,113.970,3673945.5
28.08.2007 20:00:00.000 GMT-0400,113.970,116.250,113.920,115.690,4056743.5
29.08.2007 20:00:00.000 GMT-0400,115.690,116.075,115.200,116.000,3953752
30.08.2007 20:00:00.000 GMT-0400,116.000,116.610,115.480,115.730,3116094.5
31.08.2007 20:00:00.000 GMT-0400,115.730,115.730,115.730,115.730,0
01.09.2007 20:00:00.000 GMT-0400,115.740,115.920,115.640,115.800,352483.4375
02.09.2007 20:00:00.000 GMT-0400,115.800,116.110,115.660,115.760,1527875.75
03.09.2007 20:00:00.000 GMT-0400,115.760,116.470,115.330,116.420,3434535.75
04.09.2007 20:00:00.000 GMT-0400,116.420,116.440,114.810,114.950,4321534.5
05.09.2007 20:00:00.000 GMT-0400,114.950,115.650,114.900,115.460,2918317.75
06.09.2007 20:00:00.000 GMT-0400,115.460,115.470,113.120,113.358,3596608.25
07.09.2007 20:00:00.000 GMT-0400,113.358,113.358,113.358,113.358,0
08.09.2007 20:00:00.000 GMT-0400,113.360,113.385,112.600,112.890,254521.4063
09.09.2007 20:00:00.000 GMT-0400,112.890,113.995,112.720,113.550,2007983
10.09.2007 20:00:00.000 GMT-0400,113.550,114.380,113.390,114.120,2871826.75
11.09.2007 20:00:00.000 GMT-0400,114.110,114.370,113.770,114.240,2790303.75
12.09.2007 20:00:00.000 GMT-0400,114.240,115.490,114.115,114.800,2771048.75
13.09.2007 20:00:00.000 GMT-0400,114.810,115.390,114.360,115.255,2259195.75
14.09.2007 20:00:00.000 GMT-0400,115.255,115.255,115.255,115.255,0
15.09.2007 20:00:00.000 GMT-0400,115.350,115.382,115.100,115.250,223772.7969
16.09.2007 20:00:00.000 GMT-0400,115.250,115.380,114.660,115.040,1807441.875
17.09.2007 20:00:00.000 GMT-0400,115.040,116.370,114.780,115.755,2028216.125
18.09.2007 20:00:00.000 GMT-0400,115.745,116.320,115.655,115.955,2187582.25
19.09.2007 20:00:00.000 GMT-0400,115.955,116.005,113.985,114.930,2126974
20.09.2007 20:00:00.000 GMT-0400,114.930,115.850,114.620,115.476,1684104.875
21.09.2007 20:00:00.000 GMT-0400,115.476,115.476,115.476,115.476,0
22.09.2007 20:00:00.000 GMT-0400,115.465,115.468,115.210,115.240,134943.4063
23.09.2007 20:00:00.000 GMT-0400,115.240,115.270,114.645,114.840,1391007.125
24.09.2007 20:00:00.000 GMT-0400,114.840,114.870,114.025,114.610,1655001.375
25.09.2007 20:00:00.000 GMT-0400,114.610,115.740,114.580,115.435,1282327
26.09.2007 20:00:00.000 GMT-0400,115.440,115.890,115.115,115.530,1377383.75
27.09.2007 20:00:00.000 GMT-0400,115.530,115.600,114.670,114.771,1517298.875
28.09.2007 20:00:00.000 GMT-0400,114.771,114.771,114.771,114.771,0
29.09.2007 20:00:00.000 GMT-0400,114.785,114.960,114.660,114.860,172930.625
30.09.2007 20:00:00.000 GMT-0400,114.860,116.060,114.765,115.760,1208451.875
01.10.2007 20:00:00.000 GMT-0400,115.760,115.990,115.280,115.620,1296757.125
02.10.2007 20:00:00.000 GMT-0400,115.620,116.775,115.555,116.675,1573988.875
03.10.2007 20:00:00.000 GMT-0400,116.680,116.760,116.270,116.435,1593372.125
04.10.2007 20:00:00.000 GMT-0400,116.435,117.260,116.355,116.922,1347827.625
05.10.2007 20:00:00.000 GMT-0400,116.922,116.922,116.922,116.922,0
06.10.2007 20:00:00.000 GMT-0400,116.912,117.197,116.830,117.045,121484
07.10.2007 20:00:00.000 GMT-0400,117.050,117.605,116.965,117.370,907519.0625
08.10.2007 20:00:00.000 GMT-0400,117.370,117.450,116.810,117.210,1741085.75
09.10.2007 20:00:00.000 GMT-0400,117.210,117.530,116.960,117.120,2495077.75
10.10.2007 20:00:00.000 GMT-0400,117.120,117.790,117.010,117.465,1864808.625
11.10.2007 20:00:00.000 GMT-0400,117.465,117.690,117.140,117.522,1788485.625
12.10.2007 20:00:00.000 GMT-0400,117.522,117.522,117.522,117.522,0
13.10.2007 20:00:00.000 GMT-0400,117.585,117.842,117.390,117.640,171849.4063
14.10.2007 20:00:00.000 GMT-0400,117.635,117.950,117.110,117.425,2637124.75
15.10.2007 20:00:00.000 GMT-0400,117.425,117.450,116.445,117.040,2247715.5
16.10.2007 20:00:00.000 GMT-0400,117.040,117.190,116.165,116.370,1750483.375
17.10.2007 20:00:00.000 GMT-0400,116.370,116.640,115.280,115.540,1660742
18.10.2007 20:00:00.000 GMT-0400,115.540,115.720,114.351,114.493,2023087.375
19.10.2007 20:00:00.000 GMT-0400,114.493,114.493,114.493,114.493,0
20.10.2007 20:00:00.000 GMT-0400,114.405,114.422,113.250,113.480,537993.375
21.10.2007 20:00:00.000 GMT-0400,113.480,114.640,113.360,114.390,4120082.75
22.10.2007 20:00:00.000 GMT-0400,114.390,115.030,114.175,114.900,3564892.75
23.10.2007 20:00:00.000 GMT-0400,114.900,114.950,113.805,114.040,3711997
24.10.2007 20:00:00.000 GMT-0400,114.040,114.570,113.760,114.090,3785344.75
25.10.2007 20:00:00.000 GMT-0400,114.090,114.580,113.980,114.190,2650104.25
26.10.2007 20:00:00.000 GMT-0400,114.190,114.190,114.190,114.190,0
27.10.2007 20:00:00.000 GMT-0400,114.173,114.259,113.995,114.195,459838.1875
28.10.2007 20:00:00.000 GMT-0400,114.200,114.900,114.055,114.695,3503025.5
29.10.2007 20:00:00.000 GMT-0400,114.695,115.015,114.380,114.780,3962552.5
30.10.2007 20:00:00.000 GMT-0400,114.780,115.500,114.530,115.395,3880972.5
31.10.2007 20:00:00.000 GMT-0400,115.395,115.920,114.365,114.480,4034881
01.11.2007 20:00:00.000 GMT-0400,114.480,115.420,114.430,114.827,3304454
