Local time,Open,High,Low,Close,Volume
24.01.2010 19:00:00.000 GMT-0500,1.05635,1.07166,1.05325,1.06805,1051774.7813
31.01.2010 19:00:00.000 GMT-0500,1.06805,1.07800,1.05445,1.07140,996252.4727999999
07.02.2010 19:00:00.000 GMT-0500,1.07145,1.07730,1.04785,1.05075,1215197.4531
14.02.2010 19:00:00.000 GMT-0500,1.05070,1.05320,1.03722,1.03885,811112.1349000001
21.02.2010 19:00:00.000 GMT-0500,1.03885,1.06800,1.03688,1.05120,1045898.9708
28.02.2010 19:00:00.000 GMT-0500,1.05125,1.05725,1.02605,1.02675,913791.0155999999
07.03.2010 19:00:00.000 GMT-0500,1.02675,1.03210,1.01540,1.01655,846787.8634
14.03.2010 20:00:00.000 GMT-0400,1.01660,1.02315,1.00615,1.01675,884072.1124999999
21.03.2010 20:00:00.000 GMT-0400,1.01675,1.03025,1.01455,1.02625,961410.3809
28.03.2010 20:00:00.000 GMT-0400,1.02625,1.02695,1.00660,1.00855,898965.7324
04.04.2010 20:00:00.000 GMT-0400,1.00865,1.01045,0.99770,1.00335,869567.4454
11.04.2010 20:00:00.000 GMT-0400,1.00340,1.01630,0.99520,1.01510,1051481.4816
18.04.2010 20:00:00.000 GMT-0400,1.01510,1.02150,0.99300,0.99970,1162810.8594
25.04.2010 20:00:00.000 GMT-0400,0.99970,1.01965,0.99705,1.01595,1261433.1406999999
02.05.2010 20:00:00.000 GMT-0400,1.01595,1.07400,1.01003,1.03705,1286249.6056
09.05.2010 20:00:00.000 GMT-0400,1.03715,1.03775,1.01100,1.03535,1222008.4883
16.05.2010 20:00:00.000 GMT-0400,1.03530,1.07495,1.02455,1.06270,1394225.2189
23.05.2010 20:00:00.000 GMT-0400,1.06270,1.08525,1.04440,1.05435,1579005.1875
30.05.2010 20:00:00.000 GMT-0400,1.05435,1.06430,1.03335,1.06375,988551.7109000001
06.06.2010 20:00:00.000 GMT-0400,1.06375,1.06790,1.02870,1.02975,1220502.4922999998
13.06.2010 20:00:00.000 GMT-0400,1.02975,1.03610,1.01632,1.01745,915807.4532000001
20.06.2010 20:00:00.000 GMT-0400,1.01745,1.04685,1.01380,1.03535,867983.8164999998
27.06.2010 20:00:00.000 GMT-0400,1.03540,1.06735,1.03205,1.06400,886166.0236000002
04.07.2010 20:00:00.000 GMT-0400,1.06405,1.06760,1.02955,1.03225,840128.3986000001
11.07.2010 20:00:00.000 GMT-0400,1.03225,1.05798,1.02750,1.05770,1009066.8009
18.07.2010 20:00:00.000 GMT-0400,1.05770,1.05860,1.03455,1.03690,987908.6015999999
25.07.2010 20:00:00.000 GMT-0400,1.03685,1.03955,1.02555,1.02900,946865.8164999998
01.08.2010 20:00:00.000 GMT-0400,1.02895,1.03065,1.01065,1.02835,817950.6211
08.08.2010 20:00:00.000 GMT-0400,1.02840,1.04945,1.02565,1.04170,1272209.5586999997
15.08.2010 20:00:00.000 GMT-0400,1.04175,1.05140,1.02475,1.04935,1188086.0313
22.08.2010 20:00:00.000 GMT-0400,1.04940,1.06675,1.04440,1.04925,1159153.5625999998
29.08.2010 20:00:00.000 GMT-0400,1.04925,1.06725,1.03800,1.03880,988621.8281
05.09.2010 20:00:00.000 GMT-0400,1.03885,1.05090,1.02870,1.03200,1061720.8887
12.09.2010 20:00:00.000 GMT-0400,1.03200,1.03500,1.02155,1.03425,1122205.7072
19.09.2010 20:00:00.000 GMT-0400,1.03420,1.03790,1.01910,1.02430,1092658.5810999998
26.09.2010 20:00:00.000 GMT-0400,1.02430,1.03615,1.01846,1.01945,1210160.3379
03.10.2010 20:00:00.000 GMT-0400,1.01945,1.02725,1.00615,1.00930,1006731.2930000001
10.10.2010 20:00:00.000 GMT-0400,1.00930,1.01820,0.99800,1.01365,1128899.4416000003
17.10.2010 20:00:00.000 GMT-0400,1.01365,1.03735,1.01345,1.02542,1242356.496
24.10.2010 20:00:00.000 GMT-0400,1.02542,1.03385,1.01539,1.01814,515988.19930000004
31.10.2010 20:00:00.000 GMT-0400,1.01823,1.02021,0.99912,0.99989,434363.9063
07.11.2010 19:00:00.000 GMT-0500,0.99989,1.01454,0.99776,1.01055,431750.708
14.11.2010 19:00:00.000 GMT-0500,1.01055,1.02597,1.00567,1.01590,190100.499
21.11.2010 19:00:00.000 GMT-0500,1.01592,1.02631,1.00754,1.01884,177470.70069999996
28.11.2010 19:00:00.000 GMT-0500,1.01883,1.02855,1.00022,1.00269,435647.299
05.12.2010 19:00:00.000 GMT-0500,1.00278,1.01402,1.00113,1.01068,333766.79770000005
12.12.2010 19:00:00.000 GMT-0500,1.01069,1.01462,1.00003,1.01223,398479.3013
19.12.2010 19:00:00.000 GMT-0500,1.01223,1.02078,1.00481,1.01043,301147.27930000005
26.12.2010 19:00:00.000 GMT-0500,1.01043,1.01100,0.99253,0.99289,240790.80769999998
02.01.2011 19:00:00.000 GMT-0500,0.99289,1.00335,0.98880,0.99196,388252.2129
