Local time,Open,High,Low,Close,Volume
20.06.2007 20:00:00.000 GMT-0400,1.33973,1.34044,1.33717,1.33888,638015.8125
21.06.2007 20:00:00.000 GMT-0400,1.33889,1.34683,1.33772,1.34629,608437.125
22.06.2007 20:00:00.000 GMT-0400,1.34629,1.34629,1.34629,1.34629,0
23.06.2007 20:00:00.000 GMT-0400,1.34667,1.34711,1.34548,1.34616,88518.3984
24.06.2007 20:00:00.000 GMT-0400,1.34617,1.34719,1.34384,1.34623,625846.375
25.06.2007 20:00:00.000 GMT-0400,1.34617,1.34764,1.34310,1.34491,629831.1875
26.06.2007 20:00:00.000 GMT-0400,1.34484,1.34548,1.34167,1.34540,630931.8125
27.06.2007 20:00:00.000 GMT-0400,1.34536,1.34788,1.34233,1.34363,630253.6875
28.06.2007 20:00:00.000 GMT-0400,1.34359,1.35464,1.34284,1.35416,483231.1875
29.06.2007 20:00:00.000 GMT-0400,1.35416,1.35416,1.35416,1.35416,0
30.06.2007 20:00:00.000 GMT-0400,1.35411,1.35465,1.35258,1.35343,277310.3125
01.07.2007 20:00:00.000 GMT-0400,1.35344,1.36374,1.35258,1.36187,613119.6875
02.07.2007 20:00:00.000 GMT-0400,1.36193,1.36323,1.35833,1.36054,605410.6875
03.07.2007 20:00:00.000 GMT-0400,1.36061,1.36299,1.36044,1.36159,602458.1875
04.07.2007 20:00:00.000 GMT-0400,1.36164,1.36574,1.35784,1.35922,616735.1875
05.07.2007 20:00:00.000 GMT-0400,1.35931,1.36396,1.35678,1.36226,583368.625
06.07.2007 20:00:00.000 GMT-0400,1.36226,1.36226,1.36226,1.36226,0
07.07.2007 20:00:00.000 GMT-0400,1.36247,1.36347,1.36204,1.36237,76657.1016
08.07.2007 20:00:00.000 GMT-0400,1.36240,1.36372,1.36086,1.36203,574519.1875
09.07.2007 20:00:00.000 GMT-0400,1.36196,1.37822,1.35935,1.37429,595630.6875
10.07.2007 20:00:00.000 GMT-0400,1.37419,1.37795,1.37299,1.37443,605041.625
11.07.2007 20:00:00.000 GMT-0400,1.37437,1.37971,1.37419,1.37823,595202.5
12.07.2007 20:00:00.000 GMT-0400,1.37817,1.38103,1.37621,1.37843,442585
13.07.2007 20:00:00.000 GMT-0400,1.37843,1.37843,1.37843,1.37843,0
14.07.2007 20:00:00.000 GMT-0400,1.37832,1.37901,1.37676,1.37750,265630.9063
15.07.2007 20:00:00.000 GMT-0400,1.37749,1.38019,1.37603,1.37733,519774.1875
16.07.2007 20:00:00.000 GMT-0400,1.37734,1.37974,1.37580,1.37935,539368.8125
17.07.2007 20:00:00.000 GMT-0400,1.37932,1.38310,1.37565,1.38045,556303.5
18.07.2007 20:00:00.000 GMT-0400,1.38044,1.38284,1.37852,1.37968,552985.5
19.07.2007 20:00:00.000 GMT-0400,1.37955,1.38418,1.37777,1.38315,801833.1875
20.07.2007 20:00:00.000 GMT-0400,1.38315,1.38315,1.38315,1.38315,0
21.07.2007 20:00:00.000 GMT-0400,1.38334,1.38438,1.38268,1.38364,240408.2031
22.07.2007 20:00:00.000 GMT-0400,1.38357,1.38452,1.37912,1.37982,860823
23.07.2007 20:00:00.000 GMT-0400,1.37997,1.38515,1.37951,1.38195,862692.625
24.07.2007 20:00:00.000 GMT-0400,1.38179,1.38251,1.36944,1.37203,859919.4375
25.07.2007 20:00:00.000 GMT-0400,1.37200,1.37714,1.36888,1.37502,859175.875
26.07.2007 20:00:00.000 GMT-0400,1.37499,1.37521,1.36204,1.36322,840826.25
27.07.2007 20:00:00.000 GMT-0400,1.36322,1.36322,1.36322,1.36322,0
28.07.2007 20:00:00.000 GMT-0400,1.36206,1.36415,1.36058,1.36322,33563.8438
29.07.2007 20:00:00.000 GMT-0400,1.36321,1.37274,1.36175,1.37197,860957.25
30.07.2007 20:00:00.000 GMT-0400,1.37197,1.37240,1.36636,1.36711,863489.75
31.07.2007 20:00:00.000 GMT-0400,1.36710,1.37099,1.36363,1.36642,858923.25
01.08.2007 20:00:00.000 GMT-0400,1.36625,1.37063,1.36478,1.37024,862263.375
02.08.2007 20:00:00.000 GMT-0400,1.37024,1.38178,1.36811,1.37806,839504.3125
03.08.2007 20:00:00.000 GMT-0400,1.37806,1.37806,1.37806,1.37806,0
04.08.2007 20:00:00.000 GMT-0400,1.37860,1.38387,1.37860,1.38163,33186.7891
05.08.2007 20:00:00.000 GMT-0400,1.38176,1.38386,1.37764,1.38080,861623.5625
06.08.2007 20:00:00.000 GMT-0400,1.38098,1.38132,1.37314,1.37496,859596.625
07.08.2007 20:00:00.000 GMT-0400,1.37526,1.38259,1.37185,1.37993,861340.5
08.08.2007 20:00:00.000 GMT-0400,1.37984,1.38167,1.36533,1.36624,860358.5625
09.08.2007 20:00:00.000 GMT-0400,1.36655,1.37049,1.36406,1.36930,806215.875
10.08.2007 20:00:00.000 GMT-0400,1.36930,1.36930,1.36930,1.36930,0
11.08.2007 20:00:00.000 GMT-0400,1.36887,1.36936,1.36780,1.36897,76149.0938
12.08.2007 20:00:00.000 GMT-0400,1.36883,1.37091,1.35974,1.36069,859343.125
13.08.2007 20:00:00.000 GMT-0400,1.36062,1.36250,1.35238,1.35295,859345.3125
14.08.2007 20:00:00.000 GMT-0400,1.35300,1.35319,1.34127,1.34281,857494.5
15.08.2007 20:00:00.000 GMT-0400,1.34292,1.34464,1.33594,1.34285,857247.1875
16.08.2007 20:00:00.000 GMT-0400,1.34250,1.35460,1.33691,1.34714,806380.8125
17.08.2007 20:00:00.000 GMT-0400,1.34714,1.34714,1.34714,1.34714,0
18.08.2007 20:00:00.000 GMT-0400,1.34760,1.34890,1.34705,1.34705,77242.1406
19.08.2007 20:00:00.000 GMT-0400,1.34734,1.35076,1.34573,1.34710,856476.0625
20.08.2007 20:00:00.000 GMT-0400,1.34710,1.35203,1.34485,1.34658,854998.0625
21.08.2007 20:00:00.000 GMT-0400,1.34635,1.35576,1.34459,1.35456,860180.25
22.08.2007 20:00:00.000 GMT-0400,1.35477,1.35879,1.35324,1.35610,861210.25
23.08.2007 20:00:00.000 GMT-0400,1.35613,1.36836,1.35497,1.36789,806608.0625
24.08.2007 20:00:00.000 GMT-0400,1.36789,1.36789,1.36789,1.36789,0
25.08.2007 20:00:00.000 GMT-0400,1.36745,1.36814,1.36612,1.36777,76167.9922
26.08.2007 20:00:00.000 GMT-0400,1.36777,1.36852,1.36303,1.36343,859784.25
27.08.2007 20:00:00.000 GMT-0400,1.36340,1.36799,1.35698,1.35740,854761
28.08.2007 20:00:00.000 GMT-0400,1.35760,1.36802,1.35570,1.36682,862037
29.08.2007 20:00:00.000 GMT-0400,1.36671,1.36720,1.35883,1.36674,861215.25
30.08.2007 20:00:00.000 GMT-0400,1.36669,1.37191,1.36158,1.36284,803948.5625
31.08.2007 20:00:00.000 GMT-0400,1.36284,1.36284,1.36284,1.36284,0
01.09.2007 20:00:00.000 GMT-0400,1.36276,1.36349,1.36223,1.36308,77001.3906
02.09.2007 20:00:00.000 GMT-0400,1.36299,1.36541,1.36017,1.36109,858945.8125
03.09.2007 20:00:00.000 GMT-0400,1.36094,1.36256,1.35480,1.36221,854540.5625
04.09.2007 20:00:00.000 GMT-0400,1.36209,1.36712,1.35660,1.36506,857962.5625
