Local time,Open,High,Low,Close,Volume
14.02.2010 19:00:00.000 GMT-0500,1094.994,1126.650,1091.194,1125.435,101116732.59730001
21.02.2010 19:00:00.000 GMT-0500,1125.782,1130.283,1088.036,1117.059,97496456.62300001
28.02.2010 19:00:00.000 GMT-0500,1117.131,1144.591,1111.732,1134.415,102078154.56379999
07.03.2010 19:00:00.000 GMT-0500,1134.501,1137.359,1098.291,1104.117,99647111.4158
14.03.2010 20:00:00.000 GMT-0400,1104.153,1132.433,1101.033,1103.731,101544986.2481
21.03.2010 20:00:00.000 GMT-0400,1104.132,1114.248,1084.702,1106.760,101097555.6372
28.03.2010 20:00:00.000 GMT-0400,1106.821,1127.539,1101.502,1122.935,100336976.05129999
04.04.2010 20:00:00.000 GMT-0400,1123.488,1169.368,1122.463,1165.820,116833611.9652
11.04.2010 20:00:00.000 GMT-0400,1164.906,1167.156,1129.144,1136.828,116317525.38679999
18.04.2010 20:00:00.000 GMT-0400,1136.826,1157.742,1123.126,1153.685,117252339.36320001
25.04.2010 20:00:00.000 GMT-0400,1153.845,1181.253,1146.131,1177.075,121326752.6626
02.05.2010 20:00:00.000 GMT-0400,1177.142,1212.467,1157.506,1199.527,122286540.9851
09.05.2010 20:00:00.000 GMT-0400,1199.447,1248.756,1184.156,1235.047,124119771.4806
16.05.2010 20:00:00.000 GMT-0400,1235.025,1241.890,1166.476,1181.070,123122649.6696
23.05.2010 20:00:00.000 GMT-0400,1181.515,1217.782,1180.697,1210.141,125314971.92379999
30.05.2010 20:00:00.000 GMT-0400,1210.353,1228.092,1196.605,1216.584,132600208.28260002
06.06.2010 20:00:00.000 GMT-0400,1215.716,1251.055,1209.897,1229.932,134934070.58720002
13.06.2010 20:00:00.000 GMT-0400,1230.770,1262.064,1216.163,1259.025,135893795.9671
20.06.2010 20:00:00.000 GMT-0400,1259.066,1264.288,1223.806,1254.656,137156592.846
27.06.2010 20:00:00.000 GMT-0400,1254.552,1262.181,1196.265,1212.024,140207215.3091
04.07.2010 20:00:00.000 GMT-0400,1211.900,1214.024,1184.908,1211.595,146580311.53679997
11.07.2010 20:00:00.000 GMT-0400,1211.679,1217.411,1185.810,1191.547,161131831.16910002
18.07.2010 20:00:00.000 GMT-0400,1191.574,1203.632,1175.354,1190.677,162391926.7654
25.07.2010 20:00:00.000 GMT-0400,1190.387,1194.062,1156.929,1180.966,165458256.7215
01.08.2010 20:00:00.000 GMT-0400,1181.062,1210.459,1174.217,1204.913,167723755.8365
08.08.2010 20:00:00.000 GMT-0400,1205.009,1217.228,1190.438,1214.655,165563869.4764
15.08.2010 20:00:00.000 GMT-0400,1214.584,1236.937,1214.273,1225.798,176945359.2301
22.08.2010 20:00:00.000 GMT-0400,1225.800,1243.912,1210.028,1236.697,173555469.2746
