Local time,Open,High,Low,Close,Volume
31.08.2020 20:00:00.000 GMT-0400,1967.758,1992.298,1848.455,1887.528,1523122296.9293005
30.09.2020 20:00:00.000 GMT-0400,1887.515,1933.048,1859.868,1878.438,1255705302.2384002
31.10.2020 20:00:00.000 GMT-0400,1876.928,1965.415,1764.245,1778.725,1289527035.2961
30.11.2020 19:00:00.000 GMT-0500,1778.695,1906.638,1776.750,1897.765,1063668928.5038998
31.12.2020 19:00:00.000 GMT-0500,1904.998,1959.225,1802.948,1855.897,1348563895.3448
31.01.2021 19:00:00.000 GMT-0500,1855.897,1871.636,1717.090,1739.085,1643720238.0894003
28.02.2021 19:00:00.000 GMT-0500,1739.085,1759.715,1676.696,1707.358,1825269832.3728
31.03.2021 20:00:00.000 GMT-0400,1707.338,1797.748,1705.638,1768.428,1406521971.9411004
30.04.2021 20:00:00.000 GMT-0400,1768.870,1912.648,1765.945,1907.998,1562758479.5951998
31.05.2021 20:00:00.000 GMT-0400,1907.978,1916.485,1750.488,1768.138,1275409456.6104999
30.06.2021 20:00:00.000 GMT-0400,1768.178,1833.976,1765.528,1813.398,765353850.3051
31.07.2021 20:00:00.000 GMT-0400,1813.321,1831.605,1670.488,1814.448,684645586.6101
31.08.2021 20:00:00.000 GMT-0400,1814.408,1833.908,1721.548,1752.978,810207260.6086999
30.09.2021 20:00:00.000 GMT-0400,1752.968,1813.748,1745.770,1779.958,934451659.7389
31.10.2021 20:00:00.000 GMT-0400,1779.948,1877.118,1758.644,1773.098,876502798.5574999
30.11.2021 19:00:00.000 GMT-0500,1773.128,1830.248,1752.928,1829.058,782639969.3484999
31.12.2021 19:00:00.000 GMT-0500,1828.604,1853.748,1780.158,1797.748,963029250.4428998
31.01.2022 19:00:00.000 GMT-0500,1797.708,1974.398,1788.538,1906.178,1266649644.1362998
28.02.2022 19:00:00.000 GMT-0500,1906.178,2070.358,1889.998,1936.675,1318009137.6307003
31.03.2022 20:00:00.000 GMT-0400,1936.675,1998.268,1871.938,1895.748,1021574870.5863
30.04.2022 20:00:00.000 GMT-0400,1895.635,1909.633,1786.638,1836.328,1002763371.1698002
31.05.2022 20:00:00.000 GMT-0400,1836.318,1878.763,1802.618,1806.428,882568059.0272
30.06.2022 20:00:00.000 GMT-0400,1806.448,1814.198,1680.748,1762.078,906676583.1113001
31.07.2022 20:00:00.000 GMT-0400,1762.078,1807.768,1705.598,1708.818,867564670.9205002
31.08.2022 20:00:00.000 GMT-0400,1708.794,1735.035,1614.710,1659.978,1103834283.5902002
30.09.2022 20:00:00.000 GMT-0400,1662.198,1729.435,1617.067,1632.248,1289183614.9694998
31.10.2022 20:00:00.000 GMT-0400,1632.257,1786.367,1616.477,1773.248,1498747503.2806
30.11.2022 19:00:00.000 GMT-0500,1773.177,1833.215,1766.000,1823.463,953020793.2590998
31.12.2022 19:00:00.000 GMT-0500,1826.837,1949.085,1823.287,1927.198,715807460.3223
31.01.2023 19:00:00.000 GMT-0500,1927.198,1959.625,1804.594,1825.395,594426155.2558004
28.02.2023 19:00:00.000 GMT-0500,1825.374,2009.695,1809.248,1968.748,859860634.6554995
31.03.2023 20:00:00.000 GMT-0400,1968.748,1968.748,1968.748,1968.748,0
